reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
9e2ec988-ff0b-4219-909c-03f19e5e42e8,Jenyna Red Dacasin,https://play-lh.googleusercontent.com/a/ACg8ocJ2EsJXFujNMy-T0Ms-Vrl3_Ov1FBy2eDD_QSGYf9zpN8SyKQ=mo,"Hello, I would like to report a bug in Capcut. I have been using capcut for about 2 years, but this bug really frustrates me. Everytime I input a picture it adds more pictures and glitches the whole screen out. This also includes the text, overlay, graphs, etc. It really pisses me off when I try to make an edit it just glitches my whole edit and ruins it. When I exit the app and go again, it's still not fixed. It's just completely buggy and I have no idea why. Please fix this",2,2745,7.5.0,1/7/2023 3:27,,,7.5.0,most_relevant,com.lemon.lvoverseas
976d7a1f-5cc1-4371-97e9-67c74a470900,Aleyah mae,https://play-lh.googleusercontent.com/a-/ALV-UjVf8E3WHlhActpLv6fxVP5Og5tUfGv3H-du--5JxN6KkoHlAhCP,"It's an amazing app, however there's a problem, whenever I add audio's , and choose songs in my device, the new songs I just downloaded didn't appear in ""device sounds"" and when I try to search it at the app, it always shows the old TikTok songs, and not what I'm looking for. Please fix this, I like this app so much, and I don't want it to disappoint me.",2,3816,7.5.0,1/9/2023 12:27,,,7.5.0,most_relevant,com.lemon.lvoverseas
e936ce2d-c9c3-44c3-b683-44677d62c9f6,The divine “Damsel” of Devastation阿姨,https://play-lh.googleusercontent.com/a-/ALV-UjXK20EYHzqbq2tRbNlZHxNSBWFVDXBEJiaCecMHlYgbU1p4uCxl,"I've been using Capcut for a very long time now.. and now I would like to report a bug from the app. When I make a video and insert animations in it like the ""fade in and fade out"" animation. The fade doesn't show and the video I edited just glitches when I didn't even lagged when making the video.. and it's still the same when I use templates. When I watch their video it's fine but when I tried it myself and exported the video it still glitches",2,2,7.3.0,1/10/2023 0:45,,,7.3.0,most_relevant,com.lemon.lvoverseas
92a15c3f-407e-4f5f-9f55-7ab004368e27,Mezan,https://play-lh.googleusercontent.com/a-/ALV-UjVm1Vv1gNYbAiHeTZXY0uPGegGsc3xvhFfbHhLbGiRnPyn6QPMu,"I've been using this app for almost 2 years, been great but just this last month has been terrible, app keeps crashing during editing, videos freeze and does not load again, captions have gone crazy and not working correctly, I've cleared cache, uninstall and reinstalled it but nothing changes, need to fix this issues quick plz then am happy to add another 2 stars. Thanks/ 19th June. A month later and still no difference, no reply either from Capcut. Still very laggy, and slow. Downgraded stars",2,104,7.5.0,1/12/2023 15:52,,,7.5.0,most_relevant,com.lemon.lvoverseas
3ec087c9-e2a0-412c-9e06-161ebc14d953,Dane Silimaro,https://play-lh.googleusercontent.com/a-/ALV-UjXel2aFKdXB3WnybvryyG8Xyo5yEVv3e_BJjiosBqAF18xFVWk,"I have been experiencing long lags/restarting itselfs, i’ve been experiencing annoying things in this app. For example, I edited a video which is for my project and I worked very hard for it I saved it and there it was, I came back and it was gone! It wasn’t even in my gallery too. It is not because of my phone, storage, wifi/network, so Devs please fix this issue.",2,4,,1/13/2023 10:20,,,,most_relevant,com.lemon.lvoverseas
be19806a-2555-4e91-acd0-815c5fd135c1,Chloe,https://play-lh.googleusercontent.com/a-/ALV-UjWp0NFuyvTlkrzB7US22tfT3mEiM7YEPcNhWoA6pbn78IE5A2U,"idk if im the only one that has this problem but, when i use a template like a velocity slowmo template from tiktok or something, when i add the video for the velocity slowmo and i want to see the results, it takes so long to load, im always stuck at it loading at 50% and it just there for like a very long time, like everything is fine, my phone is fine, the wifi is fine, it's just the app. i hope u guys can fix this because it's so frustrating. and also sorry if it's confusing.",2,2,,1/13/2023 12:47,,,,most_relevant,com.lemon.lvoverseas
8c1e84cf-e9b2-423a-805b-3c34108f7b14,Joanna Wilk,https://play-lh.googleusercontent.com/a-/ALV-UjXhiFAKYEzzohJvWp-jP2o2PICQeNSKMUgg-qD4m9B7KGIKono,"Technically this app is really good, it has many different effects etc. But it's nearly impossible to use it cause it always glitches, which impedes the editing. Lately the reverse option doesn't work for me and other people as well (seen it on the internet). When I try to use it, my phone completely crushes either in the beginning of the process or close to the end. I dearly hope for the improvement",2,1012,7.5.0,1/13/2023 23:43,,,7.5.0,most_relevant,com.lemon.lvoverseas
ee6199cd-3e72-4131-a7db-2d7fea16ee5b,LOVE LIVE,https://play-lh.googleusercontent.com/a/ACg8ocI914r-YRqdHtYCKOZga_hDGVj8lMoLABGVdKjUkQEmCrcr=mo,"For now, i give it 2 star, because i notice that, it is not like on past version which is Old version can use translation/animation even if your data are not enable. But for now...uhm... its good because it has many added features. but... My problem is.. If the animation are downloaded, then i turn-off my data network, i canot use the animation/translation. Not just like on old version. Please fix this issue Because i think it's well be better if this issue fixed. Good luck!",2,0,,1/14/2023 15:43,,,,most_relevant,com.lemon.lvoverseas
a6649458-22eb-4703-931f-ace032eff256,Amalia Luise Tus Lamorena,https://play-lh.googleusercontent.com/a-/ALV-UjXDimuOGyM2Y67u9pKf8a6HkasV2tBoTaTlv-1U7upmgOyhy2u6,"I don't like the way it takes so much space on my phone , like whenever i want to download something i have to delete one app to download it , i mostly delete my capcut to do it but when i download it , i need to wait multiple times , and it's not worth it because whenever i use the transition one it lags and making me delete it because i cant open it just because i use the transition , and even i add an audio it lags , it annoys me so much so please fix it !",2,6,7.6.0,1/16/2023 11:24,,,7.6.0,most_relevant,com.lemon.lvoverseas
24aefd81-5825-46ce-af08-18a325f1c923,Simona Wiener Vasiliková,https://play-lh.googleusercontent.com/a/ACg8ocLIa58dvbnKnKwnno90YOJs-v5AUwCDlQHQoqXbitvzNgC8DGen=mo,"It used to be my favorite editing app, it still is so don't get me wrong, but lately its been lagging extremely alot. The auto captions don't work, the text sticks and lags, animations don't work, the capcut end thing always lags through. I can even make simple text without it crossing over the other text. This uses to be good and amazing for me but now it just sucks a_s. Like it's genuinely getting me stressed out. A simple joke edit that possibly took me like 1-min takes 20 bc of lag. Fix it.",2,0,,1/18/2023 17:47,,,,most_relevant,com.lemon.lvoverseas
53ae5209-20c9-4ed4-9974-90b313fa3a09,Paige Webster,https://play-lh.googleusercontent.com/a-/ALV-UjV8FPOBmgaH3teS75r6YZ3SulCJ7WttuTurfwBcOEMcWQo0A0on_g,Would be an amazing editing app but it makes my clips glitch any time I try and put more than 3 clips together and this is without any animations. The software had great potential but needs to be checked for bugs. Please fix this for Android as this is an amazing app and I'd love to use it for my edits but every time I try it destroys all my progress when it comes time to export!,2,54,7.5.0,1/19/2023 0:21,,,7.5.0,most_relevant,com.lemon.lvoverseas
7577eb72-4b7e-4ea2-bffe-cd7cdb68e4f4,András Bihari,https://play-lh.googleusercontent.com/a-/ALV-UjWWABBE-HEQnup9Mh2p5ca0DgoEiB3eAUB-zfH8cerlhAD3VKcgYw,"Overall good but: much more audio effect needed, reverb, chorus, phaser, etc classic stuff. Lots of bugs. Some font swaps ! To ?. I made the cover photo then I changed canvas size and it not updates cover photo size. Hard to center and overall align the text frame. The text frame control buttons go under the format frame, cannot reach them anymore. Couldn't delete a key frame doesn't support m4a audio format... Etc etc etc... On fold 3.",2,117,7.7.0,2/4/2023 17:42,,,7.7.0,most_relevant,com.lemon.lvoverseas
a304d904-89eb-4845-b162-509595b1b7fb,Favored,https://play-lh.googleusercontent.com/a-/ALV-UjUqk83Z19PhVtGkqE3f9eVPZNUwfcal1zhfAcFPu5hNQcUWTXK0Sw,"The app is easy to use and free, which is great. However, when I try to use its other features, it requires the internet. No matter how close I am to the router, it still says, ""No internet connection. Connect to the internet and try again."" Even if our Internet connection is excellent, it still says that. I tried uninstalling it and reinstalling it, i also tried reconnecting, yet nothing seems to work. I hope the developers fix this bug as soon as they can.",2,566,7.7.0,2/5/2023 9:12,,,7.7.0,most_relevant,com.lemon.lvoverseas
eeb5598f-ed93-4302-9fdf-5096e53b76a6,tuhada apna veer,https://play-lh.googleusercontent.com/a/ACg8ocKx0C1YYgkd84eNjPothGpPpWud_OnURqvku8_jlvTef7i31g=mo,"When I try to record video in capcut using green screen, there is a problem. Let's says i record for 3 seconds , then pause to change green screen sticker, next time i press on record, it doesn't want to start again. I have to kind of click edit. When I record again, some of the clips are not there anymore.",2,122,7.7.0,2/16/2023 0:09,"Thank you for your feedback. By going to ""Settings"" > ""Feedback"" in the CapCut app, you could provide the corresponding draft video and your feedback to help us solve the issue. Sorry for the inconvenience caused to you.",2/16/2023 7:35,7.7.0,most_relevant,com.lemon.lvoverseas
da794aaf-f781-4475-8d59-e2ccaa7017ae,Emma Freeman,https://play-lh.googleusercontent.com/a-/ALV-UjWZjXa-xTzGPv5p64b0v3QbvMdIkjyyOfG6G4D1Lm4QCIiL1Fg,Well to honest when you add videos into the templates from tiktok it doesn't load at all but it just sticks. It is very laggy and always says Unstable network connection. If you guys can actually fix this problem it would be better for future editors and so on. Thank you,2,0,,2/18/2023 1:07,,,,most_relevant,com.lemon.lvoverseas
d7d00c95-aa4e-439a-aaf2-50516491f6f3,silver playz,https://play-lh.googleusercontent.com/a-/ALV-UjUzaqKUePgNkwSEP7PcasKdSEZM1Hs2RLROJIHhzNdlBrozlZPM,"The editing was good for the first few days, but then recently everytime i exited to save my text would go back to the plain orignal. And it wouldnt let me put it back. Secondly when trying to type the text it would delete it sometimes and it was very annoying. I wish you could fix it, until then im not redownloading it.",2,0,,2/19/2023 1:22,,,,most_relevant,com.lemon.lvoverseas
d387c81e-f1ea-45db-9400-ad227d04ea2f,Jade Norbe,https://play-lh.googleusercontent.com/a-/ALV-UjWjObrDHi8We_i7NiM6I8-bRBXih9rhgHyya818GOXrmm2MJN8V,"The app is overall good. Simple to use, good effects and transitions and is begginer-friendly. The only issue I had with the app is the bugs. As of now, there's this one bug that makes the videos I edit blurry in some parts. It's kinda annoying and I just can't upload any of my edits to my stories as the video quality always gets ruined by the app. Hope you fix it, thank you!",2,2472,7.7.0,2/23/2023 13:31,,,7.7.0,most_relevant,com.lemon.lvoverseas
ab6fc0ff-b9c1-4e32-8b02-94585dfa640b,Ak Ahmad Faris,https://play-lh.googleusercontent.com/a-/ALV-UjVWGhDzuA3YoMswyenio5NC3o2sNexGUIpq5DXK_gvewLpGdwfs,"Dear CapCut, I'm always use this brilliant app but on the latest update, when I open the EFFECTS while editing my video, my phone crash and lagging. After crash, it went back to menu screen. I can still edit video but can't use the effects and it's not normal just don't press the effects button or else it will be a screenshot like you know... please fix this ASAP.",2,67,7.8.0,2/26/2023 9:43,,,7.8.0,most_relevant,com.lemon.lvoverseas
bc49d7cb-579d-4c06-9b22-0c7701f62a33,GLAzER,https://play-lh.googleusercontent.com/a-/ALV-UjWbA60N0MP5VogZyLzcob46Y0bK_YW8QPvu__4hcC5tMKOr-Qc,"Over all the app is the best for beginner editors.The UI is great and it's very understandable how capcut works.But i've BEEN noticing a bug actually EVRYTIME where a black screen or simply just the part of a project where there's no clips is not a black screen anymore rather it's the previous clip before the cut off and it's very glitchy the fade out won't even work because of that bug sadly it's everytime not a one time bug, EVERYTIME.",2,3,7.7.0,3/4/2023 10:20,,,7.7.0,most_relevant,com.lemon.lvoverseas
0cbf2138-33c1-470c-944f-1be091207e76,Anna Marjorie,https://play-lh.googleusercontent.com/a-/ALV-UjUppJwMIsUoDZ-IPri_-198dZWXciEMWRvLY6gbW4V0hTK6jXEK,"I've been using this app for quite some time, the app was doing great! I really love the free templates sound effects and all. But today I kept experiencing bugs, like the texts just switch into other fonts, suddenly turning into small etc. so I went to play store to check if it needs to be updated but no. I checked the ratings but I can't, but in other apps I can.So I delted the app and saw the ratings now its has alot of 1 star it used to have a little amount of 1 star and had alot of 5 stars.",2,2,,3/5/2023 12:55,,,,most_relevant,com.lemon.lvoverseas
5b79456a-566a-4a44-895d-3dd126b3e680,Cambodia Amazing Adventure,https://play-lh.googleusercontent.com/a-/ALV-UjV7EQGV6b2OAIow50WL5sqepdTn-AyGk1VSh_afa4HhhYG4SlSFOA,I've been using this app for like a month. it was very lovely and convenient so I don't have to pull out my laptop to work on my videos. But just recently it's not working anymore for some reason it could not be connected to the internet. I've tried many times uninstall and reinstalled but still things didn't work at all. So I tried the other way by using VPN then it start to work without it the application keeps saying no internet connection. If you could fix this that would be lovely.,2,357,7.7.0,3/5/2023 16:43,,,7.7.0,most_relevant,com.lemon.lvoverseas
878d0ecd-ace2-41a3-9efa-9fd36c6ec687,Havilah Unction,https://play-lh.googleusercontent.com/a-/ALV-UjUaJw-3D6TYlBChr0TwYvsU3VxhtgKsNc6ZGOin4uO5VdTvK7A-,"Updated review, there seems to be a delay in the audio for every video I upload. A well synced audio begins to lag once I place on the timeline. . (OLD REVIEW) - I've never been so eager to give a review for an app. This is hands down the best video editing app out there today, the features are 5th industrial revolution amazing, truly all-in-one the way it imbibes all the video and audio editing components and options for the new video👏",2,3863,7.8.0,3/7/2023 8:24,,,7.8.0,most_relevant,com.lemon.lvoverseas
c77c88b3-adf7-437e-ae79-cb9f103c5ccf,Kaze,https://play-lh.googleusercontent.com/a-/ALV-UjVc-8PLVqXbF6c7T4X9wUmO3yknGFxuDhfRntQtWZ2SxpOZTMEX,"Capcut is a cool editing app but more needs to be improved. Everytime I try to edit my velocity curve and click better quality, my velocity curve disappears and the speed becomes a constant one. Please try to do fix this lag right here, it's REALLY annoying. Pro features are amazing, but I don't think it's worth the price I'm paying for. Might as well use it free or other editing apps.",2,1805,7.8.0,3/8/2023 12:09,,,7.8.0,most_relevant,com.lemon.lvoverseas
8a13a308-f069-4998-b941-3fab54dc79c6,Oxy Blady,https://play-lh.googleusercontent.com/a/ACg8ocJNG1ruD5wGu3F5Fapmo9f4DE2CZdE6ybvbmuyAefO0WgpQ1A=mo,"This app is not good at all. The animations tag kept lagging, and whenever I went into cutout and removed my background (it was a very clear picture 🖼️) it just left the tiniest piece of the picture. I thought if the background cutout didn't work maybe the chroma (for greenscreen) would. It didn't. If you are reading this review and are interested in a better editing app, I suggest video_guru. It's greenscreen tool works so nicely and the last time it lagged for me was years ago. Byeeeeeeeeeeee",2,5,7.9.0,3/13/2023 17:07,Your feedback is valuable to us. We will record your feedback to the development team to optimize the product. Thank you for your feedback.,3/14/2023 5:18,7.9.0,most_relevant,com.lemon.lvoverseas
f46820cb-a4d7-4938-8c3c-7065f1a3283e,Scotteuna,https://play-lh.googleusercontent.com/a-/ALV-UjWbjI-zr22MYF9UpbGbm8hyPnf2Bhx87F9hDOrkH4n0PCwIg6g,Generally good but lags allot once you add affects of texts. It's hard to do edits fof social media due to the lag cuz it will make your timing off also not many useful effects it's better to just do little cheats to make your own. It also offton won't let you play your videos and stuff to the point you have to uninstall and reinstall and start the edit all over,2,0,7.6.0,3/13/2023 20:43,,,7.6.0,most_relevant,com.lemon.lvoverseas
ac3c2cb4-03b2-460d-9dd6-33b579edd2e8,Emily Mckean,https://play-lh.googleusercontent.com/a-/ALV-UjXqAxIFNVsUIkbl08s7RioUmXHU_3pM1PW6wzvNtPDwU1KqIPU,"I've been using capcut for a little while, idk what has happened but it is glitching like hell. The main issue I have is the image I'm using glitches out after it passes instead of going black like it used to, the text is playing up as well when I move it, like, it will miltiply and when I click off and on again it's fine until I move it, then it happens over and over, it's getting pretty annoying and frustrating. I've tried uninstalling and reinstalling but that doesn't fix the issue.",2,850,7.8.0,3/17/2023 2:42,,,7.8.0,most_relevant,com.lemon.lvoverseas
7696533a-4aad-4464-8cc6-9e0d554f31c4,Rebecca Lovell,https://play-lh.googleusercontent.com/a-/ALV-UjWTi9ZR0FHxXBqdI8wJxvetb23aECbJtKyH0X_HkNrZhPC9DVL7,"Inconvenient and annoying. It keeps either deleting my videos that I made or removing files that I put in. I learned my lesson when I deleted the images I used and have never made that mistake again so why, despite me not deleting what I used in the video is media being removed. It's almost like it's not even being saved. I'm tired of having to restart projects because the app isn't keeping store of them.",2,0,,3/20/2023 9:16,,,,most_relevant,com.lemon.lvoverseas
21875a44-6f60-4864-962f-0fb518d06373,Like Umm Whatever,https://play-lh.googleusercontent.com/a-/ALV-UjXjeFowF36kObU_DrNWBFVnk0E8pb0TqH00y5jkD_O4InlE_n0K,"It was fine, but the more i use it, the more it starts to act up. Like one time i wanted to retouch some faces (smoothening, brightening, etc), it says ""can't recognize faces."" At this point, it's so annoying. I had to uninstall and reinstall for it to work. Wish they could fix this.",2,0,,3/20/2023 9:40,,,,most_relevant,com.lemon.lvoverseas
ea476c71-b503-4f70-8447-5407bff845f1,Astra Ziva,https://play-lh.googleusercontent.com/a/ACg8ocIJxz37xsJqoFv-Q-gO9jo_WEM3vsiwzve3CSkVl_1l3mhP_Q=mo,"I hate a glitch, ive been editing with this app for 2 years and this isnt the first time this happend, if i import a sound and add another one, i crop the 2nd audio and put it next to the other audio, it would glitch, how? Like when the white thing would go across the 2nd audio it would dissapear, and when i would put it on a specific clip it goes away and deletes itself or puts it far away from where i put it.",2,5,7.9.0,3/25/2023 4:47,,,7.9.0,most_relevant,com.lemon.lvoverseas
e72fb7bf-c859-4b97-9d2c-e9a23939f74a,2Infinite4you,https://play-lh.googleusercontent.com/a-/ALV-UjVaE84hyRX20Ce6HwliVNUHxlgkTUNj_F13OsBg8ewgnK4_uHM,"I'm absolutely disappointed. The new update made the app so unbearable! When I crop my video, the uncropped one is still behind the cropped one. Sometimes if I move something like a text, it would duplicate thousands of the same text. This problem also works with cropped videos, texts! Also, the motion option? The thing makes the video a whole lighter color than the actual video, also, it's extremely laggy. Capcut, I am so disgusted.",2,2,,4/8/2023 6:40,,,,most_relevant,com.lemon.lvoverseas
b0f05d66-117f-4f40-b798-30bace0d545f,송현리,https://play-lh.googleusercontent.com/a-/ALV-UjWniBKeiKv41MJ03rS-bQmMLZQjlxlNYSBxSYjBLPcWyKAkUX0,"Capcut is perfect fir editing but whenever I want to use any templates to edit video clips, it will much time, I waited for 1hr for the video to load the effect and preview the edit but it didn't. Loading the effect of video clips always take too much time to load. I tried it several times to see if it works but to no avail. I wonder why the CapCut is always take time to load the effect from the templates to preview it. Doesn't it happen before? I hope I am not rude about this review.",2,41,8.0.0,4/9/2023 3:40,,,8.0.0,most_relevant,com.lemon.lvoverseas
63fb39f6-599a-4914-b68e-c48c3b4f964d,layla,https://play-lh.googleusercontent.com/a-/ALV-UjWfE9Z0RJjebzf5MUXOcOYKQprFYTb-6iOzBoPbTkuYj5zq3x8u,"i love capcut but it just doesnt work on chrome. at this point i cant even import videos, if i try to select them it just doesnt let me and if it rarely does the app just crashes. its honestly so frustrating and needs to be fixed. its gotten so bad that i have to use my ipad to use capcut which is annoying because i cant get scene packs from insta on my ipad as there isnt enough space. PLEASE FIX THIS CAPCUT !!!",2,0,,4/12/2023 20:31,,,,most_relevant,com.lemon.lvoverseas
0f453e1d-ef07-4cb1-b7fb-506d8375b301,Alita,https://play-lh.googleusercontent.com/a-/ALV-UjU2zokyriEKCiRWbzD2TlsRliWCtDKt3FrSLxfIsZRMsZHDQc0,"I am trying for over a week to download this app but it just won't let me, it says that there's an error, but it doesn't tell which, it doesn't explicate. It would always just let me leave a feedback or ""See common ways to solve the problem"", but as it seems, nothing would solve it. I used to love this app because it is truly amazing, but now I can't even download it anymore. Please fix this problem, it's a huge difference between other video editor applications. This is a great app overall.",2,0,,4/16/2023 20:07,,,,most_relevant,com.lemon.lvoverseas
09dc5b43-c16f-4549-93b6-bf013a4bf7e3,Robby Kent Anacta,https://play-lh.googleusercontent.com/a-/ALV-UjWXqs14eG3RHksDQiSgz1MjNzikbnEMMjtgNPMAHvz5bpZNo52a,"Capcut is a great editing app. I've been using this ever since. However, there is one problem that irritates me. When I'm adding text and using the Fade In and Fade Out animation, it doesn't show the Fade In and Fade Out animation at all. Instead, it's showing a different animation and I even tried uninstalling it and install again but it's the same thing again. Both Smartphone and PC version of this app have the same problem. I hope you get to fix this sooner or later.",2,3795,8.1.0,4/18/2023 11:16,,,8.1.0,most_relevant,com.lemon.lvoverseas
c64d8806-1b27-4b23-a1ac-99fd05f1a9c6,Elika Ghorbanzadeh,https://play-lh.googleusercontent.com/a/ACg8ocKJ3Ziv2vjkpajUopp_IDfrxi2qsp1xz5jFJfSWlYtvcaarTQ=mo,"It's a good editing app but the newer versions aren't working. It keeps giving me the ""no internet connection"" error which doesn't make sense since i have a good internet connection plus using a vpn also doesn't fix the issue. I've written emails and actually did whatever they told me to do but none of it worked. I can't even send feedbacks in the app due to this issue. I'm currently using the 5.6.0 version of it which is very old i need this to be fixed immediately but they keep ignoring.",2,5,5.6.0,4/19/2023 11:06,,,5.6.0,most_relevant,com.lemon.lvoverseas
5f5d536c-ec3c-4759-85d3-25ad1af6b7be,Zayn,https://play-lh.googleusercontent.com/a-/ALV-UjWODHml3VME0lf7SD0MIkM5MohwWEsUHxnJI5Oi09RVSeoHa1U,"The app is nice but It has sooo many Bugs and Glitches like sometimes the overlay doesn't show up , even It's already added to the project , the Text doesn't show up even If it is added , and there should be some stickers in the game like in Canva , there are stickers in the app but they are not that useful in my opinion .... I kindly request you to fix the bugs ASAP 🙏",2,6,8.1.0,4/20/2023 20:10,,,8.1.0,most_relevant,com.lemon.lvoverseas
109606ba-5609-461a-9417-45169dde22a5,MagicalMiracle,https://play-lh.googleusercontent.com/a-/ALV-UjWnfMEgvLKz4J1-wWXsrzi87sd2Ya5CyIkwXjHwnIIeeWE6dy4k,"After the recent updates, I've been having some troubles with keyframes. If I add some graphs to the video, it moves abnormally, and I also experienced delays of movements in keyframes (the movement happens earlier than intended) and when I add keyframes to text and add a graph, it abnormally changes colour (unintentionally). I hope you can revert the update back like it used to be (before ver. 8.0) or fix the bugs. Many others also found more bugs, please fix the app!",2,2,,4/23/2023 15:25,,,,most_relevant,com.lemon.lvoverseas
ff574e44-cdb8-4a40-a674-4efcde2507a0,Candy Nuggets,https://play-lh.googleusercontent.com/a-/ALV-UjW3vYmKA501UsjzFKzADZIcdx-w0jEaZeZ3ZkKbPoFSPEETbFc,poor with longer videos. I have been trying to make a longer form video (it's little over a minute) and when ever I try to download it to show progress to my friends the app keeps crashing and I'm not sure why. I have even tryed lowering video quality but that still only gets it to around 90% before the app crashes.,2,15,8.1.0,4/24/2023 18:30,,,8.1.0,most_relevant,com.lemon.lvoverseas
5f3b53dc-3753-4747-8b3d-0b155cb9f361,Julien Paschal,https://play-lh.googleusercontent.com/a-/ALV-UjVQiiHjcEtjJqcg4iED8eqBri9Zn7WqNVa4ZRTHSiSu5mwHRCHe1w,"So this app was very great for editing videos and stuff, but a recent update just ruined it for me, now it's very hard to edit my videos because when I write long text it's very small and the button to edit text doesn't show up anymore, now I have to click the very small text to fix the typos and it's been a struggle editing videos. Please fix this",2,2,8.1.1,4/26/2023 19:15,,,8.1.1,most_relevant,com.lemon.lvoverseas
a11f7ad2-4967-4756-bc72-a0e81917630d,charlie innit,https://play-lh.googleusercontent.com/a-/ALV-UjXMz-y0DDyDez7T1WFrGKmOKXk0ybUcnxf-BiN03JpD-8Pc3gfW,"it's always really buggy, i don't have the option to set it to 2k/4k either. everytime i put in a video and change the size, the original size stays in the background and it's really annoying. the quality is always terrible and if i add more than 2 effects it gets really laggy and unusable. you need to fix this and not just prioritise the quality of the newer and more expensive phones.",2,434,8.2.0,4/27/2023 14:17,,,8.2.0,most_relevant,com.lemon.lvoverseas
08c2569d-b545-46be-acdb-f70d11500116,Sam. Z. A,https://play-lh.googleusercontent.com/a/ACg8ocIvOKPGpPi_vd0i1QP3fFfwU_H_ecaqkf2EytDMuwJOOt9ExA=mo,"It's a very good app which I've been using for sometime, however for the past couple of weeks it's been getting so laggy that I can't even add an effect or a large transition without it slowing down (audio is fine) but playback speed goes to a crawl. It doesn't play properly and sometimes kicks me out in the middle of a project! And text sometimes disappears, I have to exit project and re-enter. Clip animations are also really buggy (eg. if I choose black fade it flashes and then fades) pls fix.",2,294,8.1.1,4/28/2023 20:14,,,8.1.1,most_relevant,com.lemon.lvoverseas
757cee7a-66eb-401e-93a2-be641adf61b2,rissaurr,https://play-lh.googleusercontent.com/a-/ALV-UjX7OnSXuenxyian6NxQtG06WQYR2BLOcg-KDRuE-Xb0ZBVqDytj,"not really bad but some things need to be fixed, my phone was all fine until I open capcut to either use templates or making my own videos. When I'm done editing my videos and tried to preview it they just seem to lag, please fix this problem because once the preview lagged, my phone lagged too and sometimes I have to restart my phone",2,4,8.1.1,4/29/2023 14:43,,,8.1.1,most_relevant,com.lemon.lvoverseas
3ae0b0a7-edcf-47f3-81d6-57ed8a8e46d5,Polex Troi Ilagan,https://play-lh.googleusercontent.com/a-/ALV-UjVqWM3_Lf9E9vcbUhh7uDKI-kozsGWxkoGbr_39hXUqGcLFVl0O,"I've been using CapCut for a very long time now and with the updates it always got easier and better but at the same time laggier amd laggier. It wasn't that laggy before so I ignored it but now, even after factory resetting my phone it lags to the point where when I make even one cut the app either crashes or just freezes all the time where it just becomes unuseable. I really like CapCut and would like to continue using it but if it's so laggy I can't even use it then I can't really use CapCut",2,12,8.1.1,4/29/2023 20:23,,,8.1.1,most_relevant,com.lemon.lvoverseas
d958d8d1-9971-42e4-851b-2fff35981877,Chris Jacob Ogheneyole,https://play-lh.googleusercontent.com/a/ACg8ocK68IDaJ-l13CauvxBs2tf1RAlcDtwStB376VYUKbTFPV89yQ=mo,Very amazing app been using it a while now but imma give it a 2star review cause of the lag. And the fact that i can't start a project and leave it and come back to it without any complications after exporting and even when editing cause of that i had to start all over no matter how far I've gone. Apart from that it's a great app and I'd still recommend it but i hope this problem gets fixed,2,13,8.1.0,5/4/2023 23:18,,,8.1.0,most_relevant,com.lemon.lvoverseas
d9b375fa-26ed-462d-9d08-bec8dbf2fe80,ImVeryNice,https://play-lh.googleusercontent.com/a-/ALV-UjX8ZSytvjYUXTgn3-QcHqrgDmu_LY-E4rAVawmalmZZv361dn4,"It was awesome at the start, and everything was free and I could export easily. But now, it doesn't export, there isn't any reason behind it. I am also a small YouTuber and I also primarily use Capcut because it doesn't have a water mark, however, I think I might be switching to something like alight motion or Kinemaster. It was good to begin with, but its changed, and I think it was better before they added templates and the rest. Please fix this. - Olympia",2,3070,8.2.0,5/14/2023 14:47,,,8.2.0,most_relevant,com.lemon.lvoverseas
4e4a51d9-0b72-40fe-b082-c2c3280a4b28,Cristopher Lino Garcia,https://play-lh.googleusercontent.com/a-/ALV-UjXFDvLWkQLw-hd3mAIia8I2zWtU3f0pyQ0Si3KxTb6klE0uDiC3,"Very poor quality, it has very poor optimization for my device that I use (chromebook), because every time a bit of text goes outside the limits of the video that I am editing, the app closes, but it is very easy to use and it would be the perfect app if only it weren't for the very bad optimization. Anyway, I only used it to do a school project (yes, just for that) 😂",2,2,,5/18/2023 1:10,,,,most_relevant,com.lemon.lvoverseas
cc2dcf2d-d378-46ac-a7e4-5d58cdaaa87f,MR MAJK,https://play-lh.googleusercontent.com/a-/ALV-UjWLhuA3t809flLAzgxWOAFiHV-g-heS63sH71D8ksEV_KXnm4Ts,"Basically this editor is good for all users but there are many major issues in capcut. I use to edit all type video editing and I use many editors but this made me uncomfortable because two main issues; 1. When typed word edit then it shows many faults there are some typed words go like this as I typed I love it, then editing again shows like this when add some word like done so it goes like this iiiii lolololove iitititititit ddodododoododododorone. 2. Drafts videos voice arrangement problem.",2,6,8.3.0,5/21/2023 22:49,"Thank you for your feedback. By going to ""Settings"" > ""Feedback"" in the CapCut app, you could provide the corresponding draft video and your feedback to help us solve the issue. Sorry for the inconvenience caused to you.",5/22/2023 7:16,8.3.0,most_relevant,com.lemon.lvoverseas
